review_id,user_id,business_id,stars,useful,funny,cool,text,word_count,date,elite,average
03GQaLJitTT6zGlBcqEUBQ,OZWskTOKCWvYejhu63gFmQ,_CLE-gHZLhj6mDl3QrdSwg,2,3,0,3,"I am usually a fan of dives, greasy spoons, mom 'n pop shops etc, but the food here just isn't good. It isn't even good if you've been drinking. It's really a pity considering I live nearby. To put things into perspective: if there was a fast-food place next door (e.g. Wendys) I would choose to go there over Vesta lunch despite in theory wanting to support local businesses.",69,2/11/2012 21:23,TRUE,0.07689393
04EPYuGe4rzwQFwdHH6jpA,3JKnEFOgeRjLC9hIzbgVZg,_21yVx-fAKiXl0st1PBpJQ,5,1,0,0,"Dr Taffet is awesome., great surgeon.  The exam office is lacking but sufficient and saves money.  I don't know About prices because of Insurance and I don't care.  Who cares about the rest as long as the doctor is competent!",40,8/1/2013 14:55,FALSE,0.055953627
05awHWmM469q2Y-7UcLqCQ,vCstWahrFw_qnO9MAdq01w,_9s_4aTTUPLU-hpnj2cjCQ,4,0,0,0,Amazing options for every diet! All food is fresh and tastes amazing. I never regret eating from here and I feel amazing after I do.,25,8/17/2017 3:52,FALSE,0.076596041
06lhUmXkAEa-5E9IN1NsFQ,zjB_F6xgSFV6yO6yL6PxxQ,_CLiet3PTLzNFhsGNrBRtw,5,0,0,0,"This place is awesome !! Great service friendly staff, they actually serve free beer and wine. Nathalie is awesome ! Definitely try to get her, but if you can't you'll still be in great hands. I highly recommend them",39,11/7/2018 21:32,FALSE,0.091279256
07_LIGTd9QKixhHKPVb0Mg,lsOFTayyQEinGRn-cNEk6A,_BBXbO8lI-yf4uLHUzRkgw,4,0,0,0,"Great fish and chips. As someone who doesnt eat much fish, i was pleasantly surprised. I personally had the halibut and chips, and a can of iced tea. Cost about 12 - 13 bucks. Very tasty meal. A huge bonus was the unlimited tartar sauce. That's a huge plus. My only complaint was that the portions were light in my opinion as I devoured the meal in no time, and had to order another!",74,1/17/2013 4:48,FALSE,0.075647536
072B8O3GAjGunCRshc1Flg,T_TvlfXcSUbXm2-ZFoe73A,_2sW-m_rQgBhBlVRYQRIzw,3,6,2,3,"I am here a lot and have mixed regards about the property. 

The lobby is the real standoutere. Modern.  Clean. Varied spaces. The rooms (and was assured by the staff was a ""good one"") is dated. Not bad, but definitely a couple notches down from other Courtyards.

Beds are comfy though with a Tempur Pedic-like foam.

Bathrooms are very basic & generic.
Try to get a room facing the parking lot. Yes, that's usually a no-no, but as experience has shown here from many visits,  you'll get far less noise from the street than you will from the backside that faces and encircles the pool area where folks are up late cooling from the heat.",115,7/29/2014 16:46,TRUE,0.065928406
081rYaETUf9QMHMfvonfxw,JVfHgKsgYassql_lEkVMZQ,__3qOwWFBUE8mdOToI7YrQ,1,1,0,0,"Don't go here they are scam artist! The guy doing the shirt didn't even explain how much anything was mumble and couldn't understand what he was saying. The music was way to loud! When my wife went to the cashier it was a ridiculous price for $20 to $119, but the cashier already swiped the card! And there is no refunds! What is that swipe the card before telling the customer how much the real price is! Then you can't refund because once you swipe the card you can't refund it! Not posting prices or when asked get told a different price before you go to the cashier! Don't go and get scammed like my wife and I sure other people also! They hide their prices and don't show you until they swipe your card!",135,11/8/2019 19:45,FALSE,0.063914694
08LhvvWNBEkJyBtBMu14Yw,6ORiBNRD1FpaIJv3yLRZ4Q,_Erx5QMUj8TdMT31tzAXSg,2,3,1,2,"I thought the one review was an outlier so decided to come give it a try.
The interior was beautiful and the servers were polite but the food has a really long way to go.

Firstly the menu needs a lot of work. My vision is pretty good but there is no way I can see what each of the pictures had. I ordered a cold udon that appeared creamy orange in the picture but something different came out. The cold udon was neither cold or warm..... Kinda like room temperature and stale. Ingredients and flavour was plain but the side of wasabi was an interesting touch but my partner wasn't a fan of wasabi unfortunately. I strongly believe the average individual can make a more exciting dish at home with frozen udon, some beef at Galleria and vegetables. The quantity they served was hilarious when they serve small portions in a massive bowl. 

The sukiyaki tasted bland since the meat was over cooked and it was stuffed with very boring ingredients (think overcooked tofu and bean sprouts). Theres a pretty thick film of oil on the surface after the meal too. This dish was a fail for something in this neighborhood. 

Finally the prices. Sure, the setting looked great and rent is too damn high but no way I'll be coming back to pay 16 bucks for an awful bowl of food when there's so many better options nearby.",240,9/6/2018 20:47,TRUE,0.104386062
08mS0yBaXniLkWwzY70_ig,A3T1W_TichT_s_ci0IAj4A,_F3GZtsm1DZMnHUxBlo5zA,5,4,0,0,"My friend and I entered this restaurant as they were closing up after being turned away from a different place, we came in to ba Li lafa, first we were told we can only order wraps (sandwiches to go) which we were more than happy with! After we were in order food the owner offered us to stay and eat there, we were treated in an extremely welcoming Manner by all the staff (i'm sure all they wanted to do is go home but they all smiled at us and treat us amazing!) The food was delicious! I highly recommend this place and I'll definitely be back!",107,5/20/2015 4:00,FALSE,0.094737102
093BqPEFglKr4KhU3m0Ofg,Kvm5zLHUfNmCg3aEXeVHnA,_CgyqbB7ySSZrCi3c8toLQ,1,6,0,0,"My Holt Renfrew gift card was duplicated. I bought the gift card at Holt Renfrew to give it as a gift. When I checked my gift card balance later, the balance was $0. Over one thousand dollars worth of money in my Holt Renfrew gift card was gone. I did my research on the Internet and found out how easy it was to duplicate Holt Renfrew gift card. I'm now able to duplicate Holt Renfrew gift card with a $50 card duplicator. Thanks Holt Renfrew for providing us with your vulnerable gift card.
I contacted Holt Renfrew about this issue. I even emailed the CEO, and told him why Holt Renfrew shoppers' money were at great risk. They couldn't care less. Not a single reply. They were just hoping that I would give up and stay quiet so they don't have to deal with the victims of their gift card duplication scam.
But that's not how the Internet works.
I started to write my experience on the Internet informing others. They just told me to contact the police. Over $1000 of my money is gone just like that. Google it. I'm not the only one who's money was gone just like that. The reason why these companies are selling gift card is for their pure profit. They are selling the gift card hoping that you lose the gift card which gets them pure profit in their pocket, but you just can't have gift cards that can be duplicated with a $50 card duplicator.",253,12/4/2017 18:14,FALSE,0.048559463
0AFojA2RmOiEUYMYeyoppA,5z03w8aA5re33-hm2jjjUA,_9kpamfhbsG5NVNpP-ED3w,5,0,0,0,"100% yes!!!!! That's all I can say. Regardless of how busy they get, I still feel welcome and accommodated as a walk in appt. I suggest anyone living in the desert ridge area to go to paradise nails!",38,5/14/2017 6:44,FALSE,0.037837252
0aIm_07B5ygT6bbm7nNISg,qca7EKs3VxpAzG0QPahBRw,_8HzIslOdrED7JQF2DU2fg,1,0,0,0,"Worst service I've ever had at a Subway. I thought it was cool they had a drive-through however they told me they'd be with me in one minute but they never got back to me so I proceeded to go inside the restaurant. They weren't busy and only had one customer and he was paying. To top it off there were two employees working. When I attempted to order my food they didn't know what my sandwich was (turkey Italiano) nor did they have any other kind of bread except white and the asiago cheese I believe. Unfortunately, I left the Subway without a sandwich.",105,6/8/2019 18:28,FALSE,0.085225707
0AWXGCZ5qJRb3cNzMYJ5hg,z_ueJdSU51z4RTU9Fg5Ikg,_anMkOs2LhCPvH8T1Q9Cdw,5,1,0,1,"The Southside Riverfront Park is a wonderful natural resource and includes both a biking and hiking trail, along with lots of greenery along the Monongahela River from Station Square (starting across from the fountain near the Duquesne Incline) to the Hot Metal (Mon Con) Bridge.  It is a great place to get out and enjoy nature in a city setting.  There are lots of things to see and do nearby, and I am glad we have such a place in Pittsburgh to enjoy.",83,9/21/2016 12:31,TRUE,0.090589496
0BD3MKlXAkm5faUJacb65w,QhgaxRYFz8o31mUf9E_nhg,_BLsLFpxcwj7y35a-BuObA,3,2,2,2,"More Woodbridge Italian than authentic Italian.  Service came with attitude,  and food was decent not great.",16,6/9/2016 4:32,TRUE,0.09751224
0Bmhow6JFwf5A1Xha86N0A,fHxDrMHYB3gS0Pj05jMSUQ,_F0dy8tN5AwSP9k-LUBgKw,5,3,0,1,Been taking my Golden Retriever here since she was a pup.  She receives the very best care the staff and Doctors are very helpful and professional.  Doctor Lee has repaired one of her ACL's and she is doing great.  I dig this place and would recommend it to anyone.,49,2/9/2011 17:09,FALSE,1
0CcSmIMqgAIo-3wuxL85wA,NboOLqNOqQ6rLDVQ3jxK8w,_2IDg76ltIEkoi691jocAw,4,1,0,0,This place has great beer!! GREAT BEER! And I love beer! I am glad I came here!  The bar is super cool repurposed piano parts. I would give it 5 stars if they had some music. They should hire someone to craft them a good sound track. It would really make a difference!!,53,6/12/2016 20:20,FALSE,0.101753314
0cFoOhqaIUJBFMYzRnYdVQ,PCnRldj05Hfo56BtHMSaEA,_CLiet3PTLzNFhsGNrBRtw,5,0,0,0,"I've found my new permanent hair stylist at Swagger! Nathalie has cut my hair three times now, as well as shaved my face twice. Every time I go in it's a wonderful experience, and I love the haircut! From the free beer or water (your choice) at the beginning, to the  massage, hot towel, and shampoo at the end, this is the complete experience!",64,7/24/2018 15:54,FALSE,0.13613904
0Dl-IUYyeuObVV8b8ZRIQA,s08KTyeVC9ygZSfH6aKr9g,_8HzIslOdrED7JQF2DU2fg,1,0,0,0,What a waste of time. Horrible wait times in the drive thru. Awfully made sandwiches that are not made right. And on top of that they rip you off adding items you didn't even order like drinks and don't even offer to give you your money back when you try to correct them. Won't be back!! Very disappointing for a place that is right up the street from my work.,70,7/18/2019 21:37,FALSE,0.078961745
0EIspmPQN5OZX2vaRBBCEw,AAU7ucHtE1B62oQQWhayIw,_eVRTu6051uIYbr4n_y9zQ,5,0,1,2,"Went her for  MENUDO and there was none  ! 
Call be for you go to see if the have the full menu. We got here and were promptly seated. Our waitress Trisha asked we would like and we asked for water and a Bloody Mary, chips and salsa. Trisha informed us that they did not have chips & salsa. The only thing that was available was was the limited breakfast menu. We asked about the lunch and dinner menu, Trisha replied that she needed to speak to the manager to see if we could order off lunch, dinner menu . Trisha returned & said we could order from the lunch / dinner menu. But at this point I decided to eat elsewhere because what I really wanted ""Menudo"" and it was not available .

Growing up in Los Angeles and eat at the at the Original ""El Tepeyac Cafe"". And believe me when I say the food is good. I'm giving this place 5 stars because I know the food is going to be good. El Tepeyac Cafe has been in business for over 50 years . It has been reviewed by Man VS Food. Check out this video clip
https://youtu.be/mIoonY8mWXE",201,3/18/2018 17:17,FALSE,0.128723703
