business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
1FqQ0L--8sviAKNR97K5UA,Cerasoli Pizzeria,3053 Brighton Rd,Pittsburgh,PA,15212,40.4736148,-80.0288691,3.5,36,1,"{'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'RestaurantsTableService': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""'no'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True'}","Pizza, Restaurants",None
1JbrO_ZoY6a8R3llJHVzUQ,Taco Bell,1000-1004 Ridge Ave,Pittsburgh,PA,15202,40.4498153458,-80.018721659,2,30,1,"{'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'GoodForKids': 'False', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'""}","Restaurants, Fast Food, Mexican",None
1l-7nZDdSnSU-CLHDEkSVg,D & M Nails,2711 Murray Ave,Pittsburgh,PA,15217,40.4285728,-79.9242978,4,39,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Nail Salons, Beauty & Spas","{'Tuesday': '9:30-20:0', 'Wednesday': '9:30-20:0', 'Thursday': '9:30-20:0', 'Friday': '9:30-20:0', 'Saturday': '9:30-19:0', 'Sunday': '11:0-16:0'}"
1ofeAP5vdjnOSeO5S2pzSg,Panda Express,202 Robinson Center Dr,Pittsburgh,PA,15205,40.451404,-80.162472,2.5,32,1,"{'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Chinese, Restaurants, Fast Food","{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '11:0-21:30'}"
1pSulg40hoGWWTMivqoaew,North Park Lounge Lawrenceville,4717 Butler St,Pittsburgh,PA,15201,40.4745801,-79.9579403,4,24,1,"{'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'True', 'OutdoorSeating': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}","Burgers, Restaurants, Nightlife, Soup, Lounges, Bars","{'Monday': '16:0-23:0', 'Tuesday': '16:0-23:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-0:0'}"
-1PwcnMwaztBRKah7lrWBg,Ulta Beauty,"301 S Hills Village, Sp LL",Pittsburgh,PA,15241,40.341457,-80.058266,4,16,1,"{'BikeParking': 'False', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2'}","Beauty & Spas, Hair Salons, Cosmetics & Beauty Supply, Shopping, Skin Care","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}"
1-sDd7CzBGG47ElyIWTq_Q,1-800-GOT-JUNK? Pittsburgh City,3739 Foster St,Pittsburgh,PA,15201,40.4681173,-79.9661753,4.5,28,1,{'BusinessAcceptsCreditCards': 'True'},"Home Services, Local Services, Home Cleaning, Junk Removal & Hauling","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '7:0-19:0', 'Sunday': '8:0-17:0'}"
1XdWZTPXPRRaE0SsEbHcQQ,The Café Carnegie,4400 Forbes Ave,Pittsburgh,PA,15213,40.4432834,-79.9502225,3,44,1,"{'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'WiFi': ""'free'"", 'Caters': 'True', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'full_bar'""}","American (New), Restaurants","{'Monday': '11:0-15:0', 'Wednesday': '11:0-15:0', 'Thursday': '17:0-20:0', 'Friday': '11:0-15:0', 'Saturday': '11:0-15:0', 'Sunday': '11:0-15:0'}"
1xEFOt8ArF0k4cpqWUk9gg,McDonald's,4557 Ohio River Blvd,Pittsburgh,PA,15202,40.4921511238,-80.062186271,2.5,15,1,"{'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'Alcohol': ""'none'"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True'}","Restaurants, Coffee & Tea, Food, Burgers, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
1yQvJ-By1zO7HzSYhSlz1w,Pauline's Caribbean Soul Cuisine,1204 Federal St,Pittsburgh,PA,15212,40.4561256,-80.0065359,4.5,18,1,"{'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Caribbean, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0'}"
1ZDGpyCKBX-VvuO0Vl2tww,Planet Fitness,1635 S Braddock Ave,Pittsburgh,PA,15218,40.427183,-79.887633,3.5,42,1,"{'GoodForKids': 'False', 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Trainers, Active Life, Gyms, Fitness & Instruction","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
1zl7-8t8jQ4NX29qRp8soA,City Fresh Pasta,2107 Murray Ave,Pittsburgh,PA,15217,40.4335076,-79.9228533,4.5,28,0,"{'Alcohol': ""u'none'"", 'DogsAllowed': 'False', 'RestaurantsReservations': 'False', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'False', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'None', 'RestaurantsDelivery': 'None'}","Italian, Restaurants, Specialty Food, Food","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}"
2099abC1lsypFGDJVG5uIQ,4121 Main,4121 Main St,Pittsburgh,PA,15224,40.4652584,-79.9543423,4.5,37,1,"{'ByAppointmentOnly': 'False', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""'no'""}","Food, Coffee & Tea, Arts & Entertainment, Party & Event Planning, Event Planning & Services, Shopping, Florists, Art Galleries, Flowers & Gifts","{'Monday': '7:30-14:0', 'Tuesday': '7:30-14:0', 'Wednesday': '7:30-14:0', 'Thursday': '7:30-14:0', 'Friday': '7:30-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
2AJW_6QarzJE9BhaXFfyaw,August Wilson African American Cultural Center,980 Liberty Ave,Pittsburgh,PA,15222,40.4434275,-79.9955118,4,13,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Shopping, Arts & Entertainment, Performing Arts, Art Galleries","{'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-17:0'}"
2axaOfAJDWOX4HQRDyEG2A,Anastasia's Crown Esthetic Services,5410 Centre Ave,Pittsburgh,PA,15232,40.455916,-79.9379966,4.5,13,1,"{'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Health & Medical, Beauty & Spas, Body Contouring, Eyebrow Services, Eyelash Service, Makeup Artists, Skin Care, Hair Removal, Waxing","{'Tuesday': '12:0-18:0', 'Wednesday': '12:0-18:0', 'Thursday': '9:0-19:0', 'Friday': '12:0-18:0', 'Saturday': '9:0-16:0'}"
2cF-sCqhCGzVMJULhNqjBQ,Dunkin',2065 Ardmore Blvd,Pittsburgh,PA,15221,40.420410568,-79.8506823555,2,19,1,"{'WiFi': ""'free'"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Coffee & Tea, Restaurants, Donuts, Food","{'Monday': '5:0-22:0', 'Tuesday': '5:0-22:0', 'Wednesday': '5:0-22:0', 'Thursday': '5:0-22:0', 'Friday': '5:0-22:0', 'Saturday': '5:0-22:0', 'Sunday': '5:0-22:0'}"
2d9yZ11uVa83OEQWxe4vlQ,Conicella Pizza,422 Greenfield Ave,Pittsburgh,PA,15207,40.4252406,-79.9429526,4.5,41,0,"{'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""'none'"", 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False'}","Restaurants, Pizza",None
2EQxLvCxWtmTa3GadTSuTA,Journeys of Life,810 Bellefonte St,Pittsburgh,PA,15232,40.4508023,-79.93376,4.5,12,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Bookstores, Shopping, Books, Mags, Music & Video, Gift Shops, Flowers & Gifts","{'Monday': '10:0-17:30', 'Tuesday': '10:0-17:30', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-17:30', 'Friday': '10:0-17:30', 'Saturday': '10:0-17:30', 'Sunday': '12:0-17:0'}"
2F8povaKEaqieQhzFSKwQg,Glam,802 S Aiken Ave,Pittsburgh,PA,15232,40.4508087,-79.935939,4.5,20,1,"{'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hair Salons, Beauty & Spas","{'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0'}"
2-FFfBaAN2nZhcK-GBR75w,Crazy Mocha,5 Station Sq Dr,Pittsburgh,PA,15219,40.433693,-80.004506,4,29,1,"{'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'Caters': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'None'}","Desserts, Food, Coffee & Tea","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '8:0-18:0'}"
2ijiol3ssi2vCh2D_rg8DA,The Galleria of Mt. Lebanon Mall,1500 Washington Rd,Pittsburgh,PA,15228,40.3570036,-80.051746,3,31,1,"{'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True'}","Shopping, Shopping Centers",None
2-jyqX-PonxUSZQugyCOAQ,Crazy Mocha,2100 Murray Ave,Pittsburgh,PA,15217,40.4335363,-79.9232551,3.5,40,1,"{'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'Caters': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'False', 'RestaurantsDelivery': 'None', 'RestaurantsTakeOut': 'True'}","Food, Coffee & Tea","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-23:0'}"
2MQLD5la1kE6n0-DcIVu7g,The Home Depot,3550 William Penn Hwy,Pittsburgh,PA,15235,40.429268,-79.805365,2.5,19,1,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Home & Garden, Kitchen & Bath, Hardware Stores, Shopping, Building Supplies, Appliances, Nurseries & Gardening, Home Services","{'Monday': '0:0-0:0', 'Tuesday': '6:0-18:0', 'Wednesday': '9:0-20:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '6:0-21:0', 'Sunday': '8:0-20:0'}"
2Mt1UpgYYYoryfX3_zBShw,Petersen Events Center,3719 Terrace St,Pittsburgh,PA,15261,40.4436543,-79.9622606,3.5,30,1,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True'}","Arts & Entertainment, Stadiums & Arenas",None
2NXb5LHngfZppLDOZDEhSg,Bruster's Ice Cream,9600 Perry Hwy,Pittsburgh,PA,15237,40.5818827,-80.0371985,4,20,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'WiFi': ""'no'"", 'ByAppointmentOnly': 'False', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'HappyHour': 'False', 'WheelchairAccessible': 'True', 'DogsAllowed': 'True'}","Food, Ice Cream & Frozen Yogurt, Event Planning & Services, Caterers","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '23:0-21:0'}"
2xBIQyPr3Bp5YPgLScMSgg,Golden Corral Buffet & Grill,900 Park Manor Blvd.,Pittsburgh,PA,15205,40.451661,-80.1559775,2.5,50,1,"{'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'False', 'RestaurantsTableService': 'True', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}""}","American (Traditional), Restaurants, Buffets","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-22:0', 'Saturday': '7:30-22:0', 'Sunday': '7:30-21:0'}"
2XZ4g_ps_H55CmxFs4Pu8A,Chili's,855 Freeport Rd,Pittsburgh,PA,15238,40.4869236398,-79.891601729,2.5,45,1,"{'BikeParking': 'False', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'loud'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, Bars, Nightlife, Tex-Mex, American (Traditional)","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
2ZzThh_QS7JnNApvNwOH4w,At Home,3000 Mcintyre Sq Dr,Pittsburgh,PA,15237,40.5522963,-80.0166999,3.5,10,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Shopping, Kitchen & Bath, Home & Garden, Furniture Stores, Home Decor","{'Monday': '9:0-23:0', 'Tuesday': '9:0-23:0', 'Wednesday': '9:0-23:0', 'Thursday': '9:0-23:0', 'Friday': '8:0-23:0', 'Saturday': '8:0-23:0', 'Sunday': '9:0-21:0'}"
34P9LyV0J-q_HwLksrgyuw,Jim Shorkey Chrysler Dodge Jeep Ram,7670 Mcknight Rd,Pittsburgh,PA,15237,40.5457193,-80.0156322,2.5,25,1,None,"Used Car Dealers, Automotive, Car Dealers","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-18:0'}"
37PlKoT60Qfo_G8V2NRfCQ,LaScola's Italian Ice & Custard,1218 N Euclid Ave,Pittsburgh,PA,15206,40.4760308932,-79.9195376784,5,22,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'WheelchairAccessible': 'True'}","Ice Cream & Frozen Yogurt, Coffee & Tea, Shaved Ice, Restaurants, Food, Desserts","{'Saturday': '16:0-20:0', 'Sunday': '15:0-19:0'}"
